Population,Treatment Name,Amax_avg_mean,Amax_avg_se,Cond_avg_mean,Cond_avg_se,Ci_avg_mean,Ci_avg_se,Trans_avg_mean,Trans_avg_se,iWUE_avg_mean,iWUE_avg_se,WUE_avg_mean,WUE_avg_se,iWUE_star_avg_mean,iWUE_star_avg_se
Sagwon,Wet,18.31582673,1.1399802768930842,0.4158846096888889,0.07871626401083348,287.9078167177778,17.455830639781123,5.432252917511111,0.8711248194058472,57.60364803641571,11.007927218353927,4.225110345951617,0.8316141322340117,66.46213014027778,10.961666259717944
Sagwon,Dry,16.1519787832,1.2923646451472803,0.3356507656888889,0.035813056873435285,298.9809312622222,7.618589700659882,4.9141926654666666,0.47211196038058145,50.7403259913372,4.721884128543132,3.653554487251027,0.5673007796615099,59.824539183333336,4.783040967367734
Sagwon,Deep,12.715821126933333,1.0314167931804892,0.254638278,0.049134188893274734,288.0700781977778,12.221604277621184,4.054789681688889,0.6403699816205332,59.22934095123225,7.960486755342793,3.9765796835200145,0.7813713514216394,67.80461056944443,7.681348405391527
Toolik,Wet,15.971224415355556,1.068400420761492,0.31964226366666665,0.05394826287736512,284.95541198222224,14.70979969351066,4.569606505311111,0.6721035212810395,60.121857789977064,9.432402801298583,4.334855389964836,0.8498505697340274,68.80273043472222,9.280047485772078
Toolik,Dry,15.7094879924,1.7204595953743649,0.3457137834444445,0.05229633838230844,298.5069010022222,12.143781199523973,4.957759416466667,0.7326783566622107,51.513365036050374,7.214031897532322,3.6555901815831855,0.601800316094279,60.254433129166664,7.41845560036138
Toolik,Deep,13.172558010355555,1.0862161966012012,0.24466832791111112,0.031948665239705264,291.43162408666666,5.49049656764262,3.842519239888889,0.3503016557903591,56.535202085220554,3.038707051336246,3.6548476004204784,0.4098242992067284,65.3990988861111,3.4829014961831564
Coldfoot,Wet,13.646177750088889,1.2221337544289095,0.30599845893333333,0.04880157693642706,296.1225508688889,12.108208854370012,4.727251212733333,0.7423984921964014,53.824432032312444,7.857046655517582,3.5576292330087953,0.5699039123026911,62.36110152777778,7.686246115591948
Coldfoot,Dry,15.7341195344,1.172623872488731,0.38267872033333333,0.05907771705721956,307.15995667333334,10.31883976985645,5.687102308955556,0.7798661554525345,46.88942678053437,6.4827163555918395,3.3066256468082216,0.5823526071100998,55.82945560416667,6.498400723866529
Coldfoot,Deep,11.0172312552,0.7361963047054277,0.23100691515,0.028025879638798042,298.80811032875,12.068559128775465,3.8172662116375,0.5780803294937453,52.907001810003884,7.00941685623934,3.5310504843907164,0.6656804867312727,61.5308755109375,7.484603031238729
